dataset,participant,group,task,order,truth,ai,initial,final,ai_correct,initial_correct,final_correct,accept_ai,override,switch,opportunity_correct_ai,opportunity_wrong_ai,appropriate_reliance,justified_override,unjustified_override,automation_failure
loan,participant-207,analogy,LP001030,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-207,analogy,LP002840,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-207,analogy,LP001806,4,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-207,analogy,LP002142,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-207,analogy,LP002068,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-207,analogy,LP002181,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-207,analogy,LP001882,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-207,analogy,LP001451,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-207,analogy,LP001849,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-263,system,LP002534,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-263,system,LP001882,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-263,system,LP002840,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-263,system,LP002068,4,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-263,system,LP001030,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-263,system,LP002181,6,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-263,system,LP001806,7,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-263,system,LP001451,8,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-263,system,LP001849,9,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-263,system,LP002142,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-128,analogy,LP002840,1,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-128,analogy,LP002068,2,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-128,analogy,LP002181,3,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-128,analogy,LP002534,4,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-128,analogy,LP001806,5,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-128,analogy,LP001882,6,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-128,analogy,LP001030,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-128,analogy,LP002142,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-128,analogy,LP001451,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-128,analogy,LP001849,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-113,accuracy,LP001849,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-113,accuracy,LP002181,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-113,accuracy,LP002534,3,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-113,accuracy,LP002142,4,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-113,accuracy,LP001451,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-113,accuracy,LP002068,6,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-113,accuracy,LP002840,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-113,accuracy,LP001030,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-113,accuracy,LP001806,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-113,accuracy,LP001882,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-93,accuracy,LP001849,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-93,accuracy,LP002840,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-93,accuracy,LP001451,3,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-93,accuracy,LP001030,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-93,accuracy,LP002142,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-93,accuracy,LP002534,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-93,accuracy,LP002181,7,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-93,accuracy,LP001882,8,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-93,accuracy,LP002068,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-93,accuracy,LP001806,10,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-212,analogy,LP001030,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-212,analogy,LP002142,2,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-212,analogy,LP001882,3,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-212,analogy,LP001849,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-212,analogy,LP002534,5,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-212,analogy,LP002840,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-212,analogy,LP001806,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-212,analogy,LP002181,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-212,analogy,LP002068,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-212,analogy,LP001451,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-1,system,LP002534,1,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-1,system,LP002068,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-1,system,LP001849,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-1,system,LP002181,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-1,system,LP002840,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-1,system,LP001030,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-1,system,LP001806,7,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-1,system,LP002142,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-1,system,LP001451,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-1,system,LP001882,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-25,accuracy,LP001030,1,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-25,accuracy,LP001806,2,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-25,accuracy,LP002534,3,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-25,accuracy,LP001849,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-25,accuracy,LP002181,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-25,accuracy,LP001451,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-25,accuracy,LP001882,7,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-25,accuracy,LP002142,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-25,accuracy,LP002840,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-25,accuracy,LP002068,10,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-27,system,LP002142,1,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-27,system,LP001806,2,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-27,system,LP002840,3,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-27,system,LP002534,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-27,system,LP001849,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-27,system,LP002068,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-27,system,LP002181,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-27,system,LP001030,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-27,system,LP001451,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-27,system,LP001882,10,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-13,accuracy,LP002142,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-13,accuracy,LP001806,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-13,accuracy,LP002840,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-13,accuracy,LP001451,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-13,accuracy,LP002181,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-13,accuracy,LP002534,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-13,accuracy,LP001030,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-13,accuracy,LP002068,8,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-13,accuracy,LP001849,9,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-13,accuracy,LP001882,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-14,analogy,LP001849,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-14,analogy,LP001030,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-14,analogy,LP001806,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-14,analogy,LP001882,4,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-14,analogy,LP002068,5,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-14,analogy,LP002181,6,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-14,analogy,LP002142,7,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-14,analogy,LP002840,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-14,analogy,LP002534,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-14,analogy,LP001451,10,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-254,system,LP001806,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-254,system,LP002142,2,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-254,system,LP002840,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-254,system,LP001849,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-254,system,LP002068,5,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-254,system,LP001451,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-254,system,LP002534,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-254,system,LP002181,8,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-254,system,LP001882,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-254,system,LP001030,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-279,analogy,LP002534,1,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-279,analogy,LP001030,2,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-279,analogy,LP001882,3,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-279,analogy,LP001451,4,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-279,analogy,LP002181,5,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-279,analogy,LP002068,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-279,analogy,LP002142,7,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-279,analogy,LP001806,8,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-279,analogy,LP002840,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-279,analogy,LP001849,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-5,analogy,LP002068,1,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-5,analogy,LP001806,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-5,analogy,LP002840,3,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-5,analogy,LP002534,4,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-5,analogy,LP001451,5,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-5,analogy,LP002142,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-5,analogy,LP001030,7,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-5,analogy,LP002181,8,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-5,analogy,LP001882,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-5,analogy,LP001849,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-135,analogy,LP002142,1,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-135,analogy,LP001451,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-135,analogy,LP002181,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-135,analogy,LP002840,4,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-135,analogy,LP001882,5,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-135,analogy,LP001030,6,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-135,analogy,LP002534,7,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-135,analogy,LP002068,8,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-135,analogy,LP001806,9,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-135,analogy,LP001849,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-151,accuracy,LP002181,1,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-151,accuracy,LP002068,2,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-151,accuracy,LP001882,3,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-151,accuracy,LP002840,4,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-151,accuracy,LP001849,5,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-151,accuracy,LP001451,6,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-151,accuracy,LP002142,7,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-151,accuracy,LP002534,8,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-151,accuracy,LP001030,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-151,accuracy,LP001806,10,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-173,accuracy,LP002534,1,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-173,accuracy,LP001806,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-173,accuracy,LP002840,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-173,accuracy,LP002181,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-173,accuracy,LP002142,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-173,accuracy,LP001030,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-173,accuracy,LP001451,7,reject,accept,reject,accept,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-173,accuracy,LP001849,8,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-173,accuracy,LP002068,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-173,accuracy,LP001882,10,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-44,system,LP001451,1,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-44,system,LP002840,2,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-44,system,LP002068,3,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-44,system,LP001882,4,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-44,system,LP002534,5,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-44,system,LP001806,6,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-44,system,LP001849,7,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-44,system,LP002142,8,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-44,system,LP001030,9,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-44,system,LP002181,10,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-193,analogy,LP001882,1,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-193,analogy,LP002534,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-193,analogy,LP002181,3,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-193,analogy,LP001451,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-193,analogy,LP002142,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-193,analogy,LP002068,6,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-193,analogy,LP001849,7,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-193,analogy,LP002840,8,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-193,analogy,LP001806,9,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-193,analogy,LP001030,10,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-68,system,LP002181,1,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-68,system,LP002068,2,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-68,system,LP001030,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-68,system,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-68,system,LP001451,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-68,system,LP001849,6,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-68,system,LP001882,7,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-68,system,LP002534,8,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-68,system,LP001806,9,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-68,system,LP002142,10,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-145,system,LP001882,1,accept,accept,reject,accept,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-145,system,LP001030,2,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-145,system,LP002181,3,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-145,system,LP002840,4,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-145,system,LP002068,5,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-145,system,LP001806,6,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-145,system,LP002534,7,accept,reject,accept,reject,0,1,0,1,0,1,0,1,0,0,0,1
loan,participant-145,system,LP001849,8,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-145,system,LP002142,9,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-145,system,LP001451,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-94,accuracy,LP001451,1,reject,reject,accept,reject,1,0,1,1,0,1,1,0,1,0,0,0
loan,participant-94,accuracy,LP001882,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-94,accuracy,LP002068,3,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-94,accuracy,LP001849,4,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-94,accuracy,LP002181,5,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-94,accuracy,LP002534,6,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-94,accuracy,LP002142,7,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-94,accuracy,LP001806,8,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-94,accuracy,LP002840,9,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-94,accuracy,LP001030,10,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-252,analogy,LP001806,1,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-252,analogy,LP002840,2,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-252,analogy,LP002534,3,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-252,analogy,LP002068,4,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-252,analogy,LP001849,5,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-252,analogy,LP002181,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-252,analogy,LP001882,7,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-252,analogy,LP001030,8,accept,reject,accept,accept,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-252,analogy,LP001451,9,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-252,analogy,LP002142,10,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-180,system,LP002840,1,reject,accept,accept,accept,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-180,system,LP001806,2,accept,reject,reject,reject,0,0,0,1,0,0,0,0,0,0,0,1
loan,participant-180,system,LP002534,3,accept,accept,reject,reject,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-180,system,LP001849,4,reject,accept,reject,reject,0,1,1,0,1,0,0,1,1,1,0,0
loan,participant-180,system,LP001030,5,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-180,system,LP002142,6,reject,reject,accept,accept,1,0,0,0,1,0,1,0,0,0,1,0
loan,participant-180,system,LP001882,7,accept,accept,accept,accept,1,1,1,1,0,0,0,0,1,0,0,0
loan,participant-180,system,LP002181,8,reject,reject,reject,reject,1,1,1,1,0,0,0,0,1,0,0,0
