dataset,participant,condition,trial,ai_correct,initial_correct,final_correct,accept_ai,override,switch,selfconf,aiconf,opportunity_wrong_ai,opportunity_correct_ai,appropriate_reliance,justified_override,unjustified_override,automation_failure
chess,C029_2,2,29,0,0,0,0,1,0,0.25,0.5,0,0,1,0,0,0
chess,C029_2,2,30,1,0,1,1,0,1,0.25,0.5,0,1,1,0,0,0
chess,C002_1,1,1,1,0,0,0,1,0,0.5,0.75,0,1,0,0,1,0
chess,C002_1,1,2,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C002_1,1,3,1,1,1,1,0,0,0.5,1.0,0,0,1,0,0,0
chess,C002_1,1,4,0,0,0,1,0,1,0.5,0.75,0,0,0,0,0,1
chess,C002_1,1,5,1,0,1,1,0,1,0.5,1.0,0,1,1,0,0,0
chess,C002_1,1,6,1,0,0,0,1,0,0.5,0.75,0,1,0,0,1,0
chess,C002_1,1,7,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C002_1,1,8,1,0,1,1,0,1,0.25,0.5,0,1,1,0,0,0
chess,C002_1,1,9,0,0,0,1,0,1,0.25,0.5,0,0,0,0,0,1
chess,C002_1,1,10,0,1,0,1,0,1,0.25,0.5,1,0,0,0,0,1
chess,C002_1,1,11,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C002_1,1,12,1,0,0,0,1,0,0.25,0.5,0,1,0,0,1,0
chess,C002_1,1,13,1,0,1,1,0,1,0.25,0.5,0,1,1,0,0,0
chess,C002_1,1,14,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C002_1,1,15,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C002_1,1,16,1,0,1,1,0,1,0.25,1.0,0,1,1,0,0,0
chess,C002_1,1,17,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C002_1,1,18,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C002_1,1,19,1,0,1,1,0,1,0.25,0.5,0,1,1,0,0,0
chess,C002_1,1,20,1,1,1,1,0,0,0.5,0.75,0,0,1,0,0,0
chess,C002_1,1,21,0,0,0,0,1,0,0.25,0.5,0,0,1,0,0,0
chess,C002_1,1,22,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,1
chess,C002_1,1,23,0,1,0,1,0,1,0.5,0.25,1,0,0,0,0,1
chess,C002_1,1,24,1,0,1,1,0,1,0.25,0.5,0,1,1,0,0,0
chess,C002_1,1,25,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C002_1,1,26,0,1,0,1,0,1,0.25,0.25,1,0,0,0,0,1
chess,C002_1,1,27,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C002_1,1,28,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,1
chess,C002_1,1,29,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C002_1,1,30,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C002_2,2,1,0,0,0,1,0,1,0.25,0.5,0,0,0,0,0,1
chess,C002_2,2,2,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C002_2,2,3,0,1,0,1,0,1,0.5,0.0,1,0,0,0,0,1
chess,C002_2,2,4,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C002_2,2,5,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C002_2,2,6,0,0,0,0,1,0,0.5,0.25,0,0,1,0,0,0
chess,C002_2,2,7,0,1,0,1,0,1,0.5,0.0,1,0,0,0,0,1
chess,C002_2,2,8,0,0,0,0,1,1,0.25,0.0,0,0,1,0,0,0
chess,C002_2,2,9,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,10,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,11,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1
chess,C002_2,2,12,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0
chess,C002_2,2,13,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1
chess,C002_2,2,14,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0
chess,C002_2,2,15,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,16,0,0,1,0,1,1,0.0,0.0,0,0,1,1,0,0
chess,C002_2,2,17,0,0,0,0,1,1,0.0,0.0,0,0,1,0,0,0
chess,C002_2,2,18,0,1,1,0,1,0,0.0,0.0,1,0,1,1,0,0
chess,C002_2,2,19,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0
chess,C002_2,2,20,0,1,1,0,1,0,0.0,0.0,1,0,1,1,0,0
chess,C002_2,2,21,1,1,1,1,0,1,0.0,0.0,0,0,1,0,0,0
chess,C002_2,2,22,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,23,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,24,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1
chess,C002_2,2,25,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,26,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C002_2,2,27,1,1,1,0,1,0,0.0,0.0,0,0,0,0,0,0
chess,C002_2,2,28,1,0,0,0,1,0,0.0,0.0,0,1,0,0,1,0
chess,C002_2,2,29,0,0,0,1,0,1,0.0,0.0,0,0,0,0,0,1
chess,C002_2,2,30,1,0,1,1,0,1,0.0,0.0,0,1,1,0,0,0
chess,C030_1,1,1,1,0,0,0,1,0,0.5,0.75,0,1,0,0,1,0
chess,C030_1,1,2,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,3,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,4,0,0,0,0,1,0,0.25,0.75,0,0,1,0,0,0
chess,C030_1,1,5,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,6,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,7,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,8,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,9,0,0,0,1,0,1,0.5,0.75,0,0,0,0,0,1
chess,C030_1,1,10,0,0,0,0,1,0,0.5,0.75,0,0,1,0,0,0
chess,C030_1,1,11,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,12,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C030_1,1,13,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,14,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C030_1,1,15,0,0,0,0,1,0,0.25,0.75,0,0,1,0,0,0
chess,C030_1,1,16,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C030_1,1,17,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_1,1,18,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,19,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,20,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C030_1,1,21,0,1,0,1,0,1,0.5,0.75,1,0,0,0,0,1
chess,C030_1,1,22,0,1,0,1,0,1,0.5,0.75,1,0,0,0,0,1
chess,C030_1,1,23,0,1,0,1,0,1,0.5,0.75,1,0,0,0,0,1
chess,C030_1,1,24,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C030_1,1,25,0,0,0,1,0,1,0.5,0.75,0,0,0,0,0,1
chess,C030_1,1,26,0,1,1,0,1,0,0.75,0.75,1,0,1,1,0,0
chess,C030_1,1,27,0,1,1,0,1,1,0.75,0.75,1,0,1,1,0,0
chess,C030_1,1,28,0,1,0,1,0,1,0.75,0.5,1,0,0,0,0,1
chess,C030_1,1,29,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C030_1,1,30,0,0,0,1,0,0,0.5,0.75,0,0,0,0,0,1
chess,C030_2,2,1,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C030_2,2,2,0,1,0,1,0,1,0.25,0.25,1,0,0,0,0,1
chess,C030_2,2,3,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C030_2,2,4,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C030_2,2,5,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C030_2,2,6,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C030_2,2,7,0,0,0,1,0,0,0.25,0.25,0,0,0,0,0,1
chess,C030_2,2,8,0,1,1,0,1,0,0.5,0.25,1,0,1,1,0,0
chess,C030_2,2,9,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C030_2,2,10,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C030_2,2,11,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,12,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,13,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,14,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C030_2,2,15,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C030_2,2,16,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C030_2,2,17,0,0,0,0,1,0,0.75,0.25,0,0,1,0,0,0
chess,C030_2,2,18,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,19,0,0,0,0,1,0,0.75,0.25,0,0,1,0,0,0
chess,C030_2,2,20,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C030_2,2,21,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C030_2,2,22,1,1,1,1,0,1,0.75,0.75,0,0,1,0,0,0
chess,C030_2,2,23,1,0,1,1,0,1,0.75,0.25,0,1,1,0,0,0
chess,C030_2,2,24,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,25,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C030_2,2,26,1,1,1,0,1,1,0.75,0.25,0,0,0,0,0,0
chess,C030_2,2,27,1,1,1,0,1,0,0.75,0.25,0,0,0,0,0,0
chess,C030_2,2,28,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C030_2,2,29,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C030_2,2,30,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C031_1,1,1,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C031_1,1,2,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C031_1,1,3,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C031_1,1,4,0,0,0,0,1,0,0.75,0.5,0,0,1,0,0,0
chess,C031_1,1,5,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C031_1,1,6,1,0,0,0,1,0,0.75,0.75,0,1,0,0,1,0
chess,C031_1,1,7,1,0,0,0,1,0,0.75,0.5,0,1,0,0,1,0
chess,C031_1,1,8,1,1,1,1,0,0,0.75,1.0,0,0,1,0,0,0
chess,C031_1,1,9,0,0,0,0,1,0,0.75,0.75,0,0,1,0,0,0
chess,C031_1,1,10,0,0,0,1,0,1,0.75,0.75,0,0,0,0,0,1
chess,C031_1,1,11,1,0,0,0,1,0,0.75,0.75,0,1,0,0,1,0
chess,C031_1,1,12,1,0,0,0,1,0,0.5,0.25,0,1,0,0,1,0
chess,C031_1,1,13,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_1,1,14,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C031_1,1,15,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C031_1,1,16,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C031_1,1,17,1,0,0,0,1,0,0.5,0.75,0,1,0,0,1,0
chess,C031_1,1,18,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C031_1,1,19,1,0,0,0,1,0,0.5,0.25,0,1,0,0,1,0
chess,C031_1,1,20,1,0,0,0,1,0,0.75,0.25,0,1,0,0,1,0
chess,C031_1,1,21,0,0,0,0,1,0,0.25,0.5,0,0,1,0,0,0
chess,C031_1,1,22,0,0,0,1,0,0,0.5,0.25,0,0,0,0,0,1
chess,C031_1,1,23,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C031_1,1,24,1,0,0,0,1,0,0.5,0.25,0,1,0,0,1,0
chess,C031_1,1,25,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C031_1,1,26,0,0,0,0,1,0,0.5,0.25,0,0,1,0,0,0
chess,C031_1,1,27,0,0,0,0,1,0,0.5,0.25,0,0,1,0,0,0
chess,C031_1,1,28,0,0,0,0,1,0,0.0,0.25,0,0,1,0,0,0
chess,C031_1,1,29,1,0,1,1,0,1,0.0,0.25,0,1,1,0,0,0
chess,C031_1,1,30,0,1,0,1,0,1,0.0,0.25,1,0,0,0,0,1
chess,C031_2,2,1,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C031_2,2,2,0,0,0,0,1,0,0.25,0.5,0,0,1,0,0,0
chess,C031_2,2,3,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C031_2,2,4,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_2,2,5,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C031_2,2,6,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C031_2,2,7,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C031_2,2,8,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C031_2,2,9,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C031_2,2,10,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_2,2,11,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C031_2,2,12,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C031_2,2,13,0,1,1,0,1,0,0.75,0.5,1,0,1,1,0,0
chess,C031_2,2,14,0,1,0,1,0,1,0.25,0.25,1,0,0,0,0,1
chess,C031_2,2,15,1,1,1,1,0,0,0.75,0.5,0,0,1,0,0,0
chess,C031_2,2,16,0,1,1,0,1,0,0.75,0.5,1,0,1,1,0,0
chess,C031_2,2,17,0,0,0,1,0,0,0.5,0.25,0,0,0,0,0,1
chess,C031_2,2,18,0,1,0,0,1,1,0.5,0.5,1,0,1,0,0,0
chess,C031_2,2,19,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C031_2,2,20,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C031_2,2,21,1,1,1,1,0,0,0.5,0.5,0,0,1,0,0,0
chess,C031_2,2,22,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_2,2,23,1,1,1,1,0,0,0.5,0.5,0,0,1,0,0,0
chess,C031_2,2,24,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C031_2,2,25,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C031_2,2,26,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_2,2,27,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C031_2,2,28,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C031_2,2,29,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C031_2,2,30,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C032_1,1,1,1,0,0,0,1,1,0.0,0.5,0,1,0,0,1,0
chess,C032_1,1,2,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,3,1,0,1,1,0,1,0.75,1.0,0,1,1,0,0,0
chess,C032_1,1,4,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C032_1,1,5,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,6,1,0,0,0,1,0,0.25,0.75,0,1,0,0,1,0
chess,C032_1,1,7,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C032_1,1,8,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,9,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C032_1,1,10,0,0,0,1,0,1,0.25,0.0,0,0,0,0,0,1
chess,C032_1,1,11,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,12,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,13,1,1,1,1,0,1,0.75,1.0,0,0,1,0,0,0
chess,C032_1,1,14,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C032_1,1,15,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C032_1,1,16,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,17,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,18,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,19,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,20,1,1,1,1,0,1,0.5,0.75,0,0,1,0,0,0
chess,C032_1,1,21,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C032_1,1,22,0,0,0,1,0,1,0.5,0.0,0,0,0,0,0,1
chess,C032_1,1,23,0,0,0,1,0,1,0.5,0.0,0,0,0,0,0,1
chess,C032_1,1,24,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,25,0,0,0,1,0,1,0.5,0.0,0,0,0,0,0,1
chess,C032_1,1,26,0,0,0,1,0,1,0.75,0.0,0,0,0,0,0,1
chess,C032_1,1,27,0,0,0,1,0,1,0.75,0.0,0,0,0,0,0,1
chess,C032_1,1,28,0,0,0,1,0,0,0.25,0.0,0,0,0,0,0,1
chess,C032_1,1,29,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_1,1,30,0,1,0,1,0,1,0.25,0.0,1,0,0,0,0,1
chess,C032_2,2,1,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C032_2,2,2,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C032_2,2,3,0,0,1,0,1,1,0.75,0.75,0,0,1,1,0,0
chess,C032_2,2,4,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C032_2,2,5,0,0,0,1,0,1,0.25,0.75,0,0,0,0,0,1
chess,C032_2,2,6,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,7,0,0,0,1,0,1,0.75,0.5,0,0,0,0,0,1
chess,C032_2,2,8,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C032_2,2,9,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C032_2,2,10,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C032_2,2,11,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C032_2,2,12,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,13,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C032_2,2,14,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,15,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C032_2,2,16,0,1,0,1,0,1,0.25,0.25,1,0,0,0,0,1
chess,C032_2,2,17,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,18,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,19,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,20,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,21,1,1,1,1,0,0,0.75,0.25,0,0,1,0,0,0
chess,C032_2,2,22,1,1,1,1,0,1,0.75,0.75,0,0,1,0,0,0
chess,C032_2,2,23,1,1,1,1,0,1,0.75,0.75,0,0,1,0,0,0
chess,C032_2,2,24,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C032_2,2,25,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C032_2,2,26,1,1,1,1,0,1,0.75,0.75,0,0,1,0,0,0
chess,C032_2,2,27,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C032_2,2,28,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C032_2,2,29,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C032_2,2,30,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_1,1,1,1,0,0,0,1,1,0.75,0.25,0,1,0,0,1,0
chess,C033_1,1,2,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C033_1,1,3,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C033_1,1,4,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,5,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C033_1,1,6,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_1,1,7,1,1,1,1,0,1,0.25,0.75,0,0,1,0,0,0
chess,C033_1,1,8,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C033_1,1,9,0,0,0,0,1,0,0.75,0.25,0,0,1,0,0,0
chess,C033_1,1,10,0,0,0,0,1,1,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,11,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C033_1,1,12,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C033_1,1,13,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_1,1,14,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_1,1,15,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,16,1,0,1,0,1,1,0.75,0.75,0,1,0,0,0,0
chess,C033_1,1,17,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C033_1,1,18,1,1,1,1,0,0,0.75,0.75,0,0,1,0,0,0
chess,C033_1,1,19,1,0,0,0,1,1,0.25,0.25,0,1,0,0,1,0
chess,C033_1,1,20,1,0,1,1,0,1,0.25,0.75,0,1,1,0,0,0
chess,C033_1,1,21,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,22,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,23,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,24,1,0,0,0,1,0,0.25,0.25,0,1,0,0,1,0
chess,C033_1,1,25,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,26,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C033_1,1,27,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,28,0,0,0,0,1,0,0.25,0.25,0,0,1,0,0,0
chess,C033_1,1,29,1,0,1,1,0,1,0.25,0.25,0,1,1,0,0,0
chess,C033_1,1,30,0,0,0,1,0,1,0.25,0.25,0,0,0,0,0,1
chess,C033_2,2,1,0,0,0,0,1,0,0.5,0.75,0,0,1,0,0,0
chess,C033_2,2,2,0,0,0,1,0,1,0.25,0.75,0,0,0,0,0,1
chess,C033_2,2,3,0,1,1,0,1,0,0.5,0.5,1,0,1,1,0,0
chess,C033_2,2,4,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_2,2,5,0,1,1,0,1,0,0.75,0.5,1,0,1,1,0,0
chess,C033_2,2,6,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C033_2,2,7,0,0,0,1,0,1,0.5,0.25,0,0,0,0,0,1
chess,C033_2,2,8,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C033_2,2,9,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C033_2,2,10,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C033_2,2,11,0,0,0,0,1,0,0.25,0.75,0,0,1,0,0,0
chess,C033_2,2,12,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C033_2,2,13,0,0,0,1,0,1,0.25,0.5,0,0,0,0,0,1
chess,C033_2,2,14,0,1,1,0,1,0,0.75,0.5,1,0,1,1,0,0
chess,C033_2,2,15,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C033_2,2,16,0,1,1,0,1,0,0.75,0.25,1,0,1,1,0,0
chess,C033_2,2,17,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C033_2,2,18,0,0,0,0,1,0,0.5,0.5,0,0,1,0,0,0
chess,C033_2,2,19,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C033_2,2,20,0,1,1,0,1,0,0.75,0.5,1,0,1,1,0,0
chess,C033_2,2,21,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C033_2,2,22,1,0,0,0,1,0,0.5,0.25,0,1,0,0,1,0
chess,C033_2,2,23,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C033_2,2,24,0,0,0,0,1,0,0.75,0.25,0,0,1,0,0,0
chess,C033_2,2,25,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C033_2,2,26,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
chess,C033_2,2,27,1,1,1,1,0,1,0.75,0.75,0,0,1,0,0,0
chess,C033_2,2,28,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C033_2,2,29,0,0,0,1,0,1,0.5,0.5,0,0,0,0,0,1
chess,C033_2,2,30,1,0,0,0,1,0,0.5,0.5,0,1,0,0,1,0
chess,C034_1,1,1,1,0,1,1,0,1,0.25,1.0,0,1,1,0,0,0
chess,C034_1,1,2,1,0,1,1,0,1,0.25,1.0,0,1,1,0,0,0
chess,C034_1,1,3,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C034_1,1,4,0,0,0,1,0,1,0.25,0.0,0,0,0,0,0,1
chess,C034_1,1,5,1,0,1,1,0,1,0.25,0.25,0,1,1,0,0,0
chess,C034_1,1,6,1,0,0,0,1,0,0.0,0.0,0,1,0,0,1,0
chess,C034_1,1,7,1,1,1,1,0,1,0.25,0.25,0,0,1,0,0,0
chess,C034_1,1,8,1,1,1,1,0,0,0.0,1.0,0,0,1,0,0,0
chess,C034_1,1,9,0,0,0,1,0,1,0.25,0.5,0,0,0,0,0,1
chess,C034_1,1,10,0,0,0,1,0,1,0.0,0.5,0,0,0,0,0,1
chess,C034_1,1,11,1,0,1,1,0,1,0.75,0.75,0,1,1,0,0,0
chess,C034_1,1,12,1,0,1,1,0,1,0.5,0.5,0,1,1,0,0,0
chess,C034_1,1,13,1,0,1,1,0,1,0.5,0.75,0,1,1,0,0,0
